od,hora_do_dia,dia_da_semana,n_viagens
alphabet city-greenwich village south,4,0,3
alphabet city-greenwich village south,6,0,5
alphabet city-greenwich village south,7,0,4
alphabet city-greenwich village south,8,0,11
alphabet city-greenwich village south,9,0,6
alphabet city-greenwich village south,10,0,2
alphabet city-greenwich village south,11,0,6
alphabet city-greenwich village south,12,0,3
alphabet city-greenwich village south,13,0,4
alphabet city-greenwich village south,14,0,5
alphabet city-greenwich village south,15,0,1
alphabet city-greenwich village south,16,0,5
alphabet city-greenwich village south,17,0,8
alphabet city-greenwich village south,18,0,15
alphabet city-greenwich village south,19,0,12
alphabet city-greenwich village south,20,0,12
alphabet city-greenwich village south,21,0,11
alphabet city-greenwich village south,22,0,16
alphabet city-greenwich village south,23,0,28
alphabet city-hamilton heights,0,0,1
alphabet city-hamilton heights,2,0,2
alphabet city-hamilton heights,20,0,1
alphabet city-hamilton heights,21,0,1
alphabet city-hamilton heights,23,0,3
alphabet city-hudson sq,0,0,6
alphabet city-hudson sq,1,0,3
alphabet city-hudson sq,2,0,2
alphabet city-hudson sq,3,0,3
alphabet city-hudson sq,4,0,3
alphabet city-hudson sq,6,0,2
alphabet city-hudson sq,7,0,2
alphabet city-hudson sq,8,0,6
alphabet city-hudson sq,9,0,2
alphabet city-hudson sq,10,0,4
alphabet city-hudson sq,11,0,1
alphabet city-hudson sq,12,0,2
alphabet city-hudson sq,13,0,3
alphabet city-hudson sq,14,0,5
alphabet city-hudson sq,15,0,2
alphabet city-hudson sq,16,0,3
alphabet city-hudson sq,17,0,4
alphabet city-hudson sq,18,0,9
alphabet city-hudson sq,19,0,1
alphabet city-hudson sq,20,0,3
alphabet city-hudson sq,21,0,6
alphabet city-hudson sq,22,0,3
alphabet city-hudson sq,23,0,9
alphabet city-inwood,0,0,3
alphabet city-inwood,1,0,1
alphabet city-inwood,2,0,1
alphabet city-inwood,7,0,1
alphabet city-inwood,8,0,1
alphabet city-inwood,9,0,1
alphabet city-inwood,13,0,1
alphabet city-inwood,18,0,1
alphabet city-inwood,19,0,1
alphabet city-inwood,20,0,1
alphabet city-inwood,23,0,4
alphabet city-inwood hill park,1,0,1
alphabet city-inwood hill park,13,0,1
alphabet city-jackson heights,0,0,1
alphabet city-jackson heights,1,0,1
alphabet city-jackson heights,3,0,1
alphabet city-jackson heights,10,0,1
alphabet city-jackson heights,13,0,1
alphabet city-jackson heights,15,0,1
alphabet city-jfk airport,2,0,1
alphabet city-jfk airport,4,0,4
alphabet city-jfk airport,5,0,1
alphabet city-jfk airport,6,0,2
alphabet city-jfk airport,7,0,3
alphabet city-jfk airport,8,0,1
alphabet city-jfk airport,9,0,1
alphabet city-jfk airport,12,0,1
alphabet city-jfk airport,14,0,5
alphabet city-jfk airport,16,0,1
alphabet city-jfk airport,17,0,1
alphabet city-jfk airport,18,0,1
alphabet city-jfk airport,19,0,1
alphabet city-jfk airport,22,0,1
alphabet city-jfk airport,23,0,2
alphabet city-kensington,17,0,1
alphabet city-kingsbridge heights,13,0,1
alphabet city-kips bay,0,0,11
alphabet city-kips bay,1,0,14
alphabet city-kips bay,2,0,19
alphabet city-kips bay,3,0,6
alphabet city-kips bay,4,0,3
alphabet city-kips bay,5,0,4
alphabet city-kips bay,6,0,4
alphabet city-kips bay,7,0,6
alphabet city-kips bay,8,0,9
alphabet city-kips bay,9,0,8
alphabet city-kips bay,10,0,3
alphabet city-kips bay,11,0,1
alphabet city-kips bay,12,0,1
alphabet city-kips bay,13,0,2
alphabet city-kips bay,14,0,4
alphabet city-kips bay,16,0,6
alphabet city-kips bay,17,0,6
alphabet city-kips bay,18,0,2
alphabet city-kips bay,19,0,8
alphabet city-kips bay,20,0,10
alphabet city-kips bay,21,0,10
alphabet city-kips bay,22,0,14
alphabet city-kips bay,23,0,14
alphabet city-laguardia airport,4,0,2
alphabet city-laguardia airport,5,0,3
alphabet city-laguardia airport,6,0,4
alphabet city-laguardia airport,7,0,1
alphabet city-laguardia airport,9,0,3
alphabet city-laguardia airport,11,0,3
alphabet city-laguardia airport,13,0,1
alphabet city-laguardia airport,14,0,1
alphabet city-laguardia airport,18,0,1
alphabet city-laguardia airport,19,0,1
alphabet city-lenox hill east,0,0,9
alphabet city-lenox hill east,1,0,3
alphabet city-lenox hill east,2,0,8
alphabet city-lenox hill east,3,0,3
alphabet city-lenox hill east,5,0,2
alphabet city-lenox hill east,6,0,4
alphabet city-lenox hill east,7,0,3
alphabet city-lenox hill east,8,0,12
alphabet city-lenox hill east,9,0,4
alphabet city-lenox hill east,11,0,2
alphabet city-lenox hill east,12,0,5
alphabet city-lenox hill east,13,0,2
alphabet city-lenox hill east,14,0,3
alphabet city-lenox hill east,15,0,2
alphabet city-lenox hill east,16,0,3
alphabet city-lenox hill east,17,0,2
alphabet city-lenox hill east,18,0,3
alphabet city-lenox hill east,19,0,2
alphabet city-lenox hill east,21,0,4
alphabet city-lenox hill east,22,0,12
alphabet city-lenox hill east,23,0,9
alphabet city-lenox hill west,0,0,9
alphabet city-lenox hill west,1,0,8
alphabet city-lenox hill west,2,0,3
alphabet city-lenox hill west,3,0,4
alphabet city-lenox hill west,4,0,2
alphabet city-lenox hill west,6,0,4
alphabet city-lenox hill west,7,0,4
alphabet city-lenox hill west,8,0,3
alphabet city-lenox hill west,9,0,3
alphabet city-lenox hill west,10,0,1
alphabet city-lenox hill west,11,0,1
alphabet city-lenox hill west,13,0,2
alphabet city-lenox hill west,14,0,2
alphabet city-lenox hill west,15,0,2
alphabet city-lenox hill west,16,0,3
alphabet city-lenox hill west,17,0,6
alphabet city-lenox hill west,18,0,3
alphabet city-lenox hill west,19,0,7
alphabet city-lenox hill west,20,0,1
alphabet city-lenox hill west,21,0,11
alphabet city-lenox hill west,22,0,7
alphabet city-lenox hill west,23,0,6
alphabet city-lincoln square east,0,0,8
alphabet city-lincoln square east,1,0,8
alphabet city-lincoln square east,2,0,10
alphabet city-lincoln square east,3,0,2
alphabet city-lincoln square east,4,0,2
alphabet city-lincoln square east,5,0,1
alphabet city-lincoln square east,7,0,5
alphabet city-lincoln square east,8,0,3
alphabet city-lincoln square east,9,0,6
alphabet city-lincoln square east,10,0,5
alphabet city-lincoln square east,11,0,2
alphabet city-lincoln square east,12,0,2
alphabet city-lincoln square east,13,0,3
alphabet city-lincoln square east,14,0,2
alphabet city-lincoln square east,15,0,1
alphabet city-lincoln square east,17,0,4
alphabet city-lincoln square east,18,0,6
alphabet city-lincoln square east,19,0,2
alphabet city-lincoln square east,20,0,1
alphabet city-lincoln square east,21,0,3
alphabet city-lincoln square east,22,0,3
alphabet city-lincoln square east,23,0,11
alphabet city-lincoln square west,0,0,3
alphabet city-lincoln square west,1,0,3
alphabet city-lincoln square west,2,0,6
alphabet city-lincoln square west,7,0,2
alphabet city-lincoln square west,13,0,2
alphabet city-lincoln square west,14,0,4
alphabet city-lincoln square west,15,0,1
alphabet city-lincoln square west,17,0,2
alphabet city-lincoln square west,18,0,2
alphabet city-lincoln square west,19,0,1
alphabet city-lincoln square west,20,0,2
alphabet city-lincoln square west,21,0,2
alphabet city-lincoln square west,22,0,1
alphabet city-lincoln square west,23,0,1
alphabet city-little italy/nolita,0,0,14
alphabet city-little italy/nolita,1,0,14
alphabet city-little italy/nolita,2,0,6
alphabet city-little italy/nolita,3,0,5
alphabet city-little italy/nolita,4,0,4
alphabet city-little italy/nolita,5,0,1
alphabet city-little italy/nolita,6,0,7
alphabet city-little italy/nolita,7,0,7
alphabet city-little italy/nolita,8,0,5
alphabet city-little italy/nolita,9,0,9
alphabet city-little italy/nolita,10,0,7
alphabet city-little italy/nolita,11,0,8
alphabet city-little italy/nolita,12,0,5
alphabet city-little italy/nolita,13,0,4
alphabet city-little italy/nolita,14,0,6
alphabet city-little italy/nolita,15,0,4
alphabet city-little italy/nolita,16,0,4
alphabet city-little italy/nolita,17,0,8
alphabet city-little italy/nolita,18,0,5
alphabet city-little italy/nolita,19,0,8
alphabet city-little italy/nolita,20,0,11
alphabet city-little italy/nolita,21,0,9
alphabet city-little italy/nolita,22,0,8
alphabet city-little italy/nolita,23,0,22
alphabet city-long island city/hunters point,0,0,1
alphabet city-long island city/hunters point,1,0,1
alphabet city-long island city/hunters point,7,0,1
alphabet city-longwood,3,0,1
alphabet city-lower east side,0,0,33
alphabet city-lower east side,1,0,25
alphabet city-lower east side,2,0,26
alphabet city-lower east side,3,0,13
alphabet city-lower east side,4,0,4
alphabet city-lower east side,5,0,1
alphabet city-lower east side,6,0,6
alphabet city-lower east side,7,0,5
alphabet city-lower east side,8,0,13
alphabet city-lower east side,9,0,12
alphabet city-lower east side,10,0,6
alphabet city-lower east side,11,0,7
alphabet city-lower east side,12,0,4
alphabet city-lower east side,13,0,6
alphabet city-lower east side,14,0,5
alphabet city-lower east side,15,0,7
alphabet city-lower east side,16,0,4
alphabet city-lower east side,17,0,8
alphabet city-lower east side,18,0,16
alphabet city-lower east side,19,0,17
alphabet city-lower east side,20,0,15
alphabet city-lower east side,21,0,14
alphabet city-lower east side,22,0,28
alphabet city-lower east side,23,0,44
alphabet city-manhattan beach,8,0,1
alphabet city-manhattan beach,11,0,1
alphabet city-manhattan beach,23,0,1
alphabet city-manhattan valley,0,0,4
alphabet city-manhattan valley,1,0,2
alphabet city-manhattan valley,2,0,1
alphabet city-manhattan valley,3,0,2
alphabet city-manhattan valley,7,0,1
alphabet city-manhattan valley,9,0,3
alphabet city-manhattan valley,10,0,1
alphabet city-manhattan valley,11,0,2
alphabet city-manhattan valley,16,0,1
alphabet city-manhattan valley,18,0,1
alphabet city-manhattan valley,19,0,2
alphabet city-manhattan valley,21,0,1
alphabet city-manhattan valley,22,0,3
alphabet city-manhattan valley,23,0,1
alphabet city-manhattanville,0,0,1
alphabet city-manhattanville,1,0,2
alphabet city-manhattanville,4,0,2
alphabet city-manhattanville,8,0,1
alphabet city-manhattanville,9,0,1
alphabet city-manhattanville,13,0,1
alphabet city-manhattanville,14,0,1
alphabet city-manhattanville,16,0,1
alphabet city-manhattanville,17,0,2
alphabet city-manhattanville,19,0,1
alphabet city-manhattanville,21,0,1
alphabet city-manhattanville,22,0,2
alphabet city-manhattanville,23,0,2
alphabet city-maspeth,23,0,1
alphabet city-meatpacking/west village west,0,0,8
alphabet city-meatpacking/west village west,1,0,10
alphabet city-meatpacking/west village west,2,0,9
alphabet city-meatpacking/west village west,3,0,2
alphabet city-meatpacking/west village west,7,0,1
alphabet city-meatpacking/west village west,8,0,6
alphabet city-meatpacking/west village west,9,0,3
alphabet city-meatpacking/west village west,10,0,4
alphabet city-meatpacking/west village west,11,0,1
alphabet city-meatpacking/west village west,12,0,2
alphabet city-meatpacking/west village west,13,0,4
alphabet city-meatpacking/west village west,14,0,2
alphabet city-meatpacking/west village west,16,0,2
alphabet city-meatpacking/west village west,17,0,5
alphabet city-meatpacking/west village west,18,0,1
alphabet city-meatpacking/west village west,19,0,4
alphabet city-meatpacking/west village west,20,0,3
alphabet city-meatpacking/west village west,21,0,4
alphabet city-meatpacking/west village west,22,0,7
alphabet city-meatpacking/west village west,23,0,11
alphabet city-melrose south,19,0,1
alphabet city-midtown center,0,0,4
alphabet city-midtown center,1,0,5
alphabet city-midtown center,2,0,8
alphabet city-midtown center,3,0,3
alphabet city-midtown center,4,0,1
alphabet city-midtown center,5,0,2
alphabet city-midtown center,6,0,9
alphabet city-midtown center,7,0,14
alphabet city-midtown center,8,0,14
alphabet city-midtown center,9,0,13
alphabet city-midtown center,10,0,8
alphabet city-midtown center,11,0,7
alphabet city-midtown center,12,0,5
alphabet city-midtown center,13,0,8
alphabet city-midtown center,14,0,6
alphabet city-midtown center,15,0,2
alphabet city-midtown center,16,0,3
alphabet city-midtown center,17,0,5
alphabet city-midtown center,18,0,3
alphabet city-midtown center,19,0,4
alphabet city-midtown center,20,0,3
alphabet city-midtown center,21,0,7
alphabet city-midtown center,22,0,7
alphabet city-midtown center,23,0,4
alphabet city-midtown east,0,0,12
alphabet city-midtown east,1,0,10
alphabet city-midtown east,2,0,14
alphabet city-midtown east,3,0,8
alphabet city-midtown east,4,0,4
alphabet city-midtown east,6,0,6
alphabet city-midtown east,7,0,5
alphabet city-midtown east,8,0,7
alphabet city-midtown east,9,0,9
alphabet city-midtown east,10,0,2
alphabet city-midtown east,11,0,5
alphabet city-midtown east,12,0,2
alphabet city-midtown east,13,0,1
alphabet city-midtown east,14,0,2
alphabet city-midtown east,16,0,2
alphabet city-midtown east,17,0,3
alphabet city-midtown east,18,0,7
alphabet city-midtown east,19,0,2
alphabet city-midtown east,20,0,8
alphabet city-midtown east,21,0,9
alphabet city-midtown east,22,0,11
alphabet city-midtown east,23,0,15
alphabet city-midtown north,0,0,7
alphabet city-midtown north,1,0,2
alphabet city-midtown north,3,0,1
alphabet city-midtown north,4,0,1
alphabet city-midtown north,6,0,4
alphabet city-midtown north,7,0,5
alphabet city-midtown north,8,0,7
alphabet city-midtown north,9,0,4
alphabet city-midtown north,10,0,1
alphabet city-midtown north,11,0,3
alphabet city-midtown north,12,0,1
alphabet city-midtown north,13,0,5
alphabet city-midtown north,14,0,1
alphabet city-midtown north,15,0,1
alphabet city-midtown north,16,0,1
alphabet city-midtown north,17,0,3
alphabet city-midtown north,18,0,7
alphabet city-midtown north,19,0,2
alphabet city-midtown north,20,0,1
alphabet city-midtown north,21,0,2
alphabet city-midtown north,22,0,7
alphabet city-midtown north,23,0,4
alphabet city-midtown south,0,0,7
alphabet city-midtown south,1,0,19
alphabet city-midtown south,2,0,15
alphabet city-midtown south,3,0,9
alphabet city-midtown south,4,0,4
alphabet city-midtown south,5,0,3
alphabet city-midtown south,6,0,4
alphabet city-midtown south,7,0,4
alphabet city-midtown south,8,0,9
alphabet city-midtown south,9,0,11
alphabet city-midtown south,10,0,4
alphabet city-midtown south,11,0,6
alphabet city-midtown south,12,0,8
alphabet city-midtown south,13,0,5
alphabet city-midtown south,14,0,2
alphabet city-midtown south,15,0,3
alphabet city-midtown south,16,0,1
alphabet city-midtown south,17,0,5
alphabet city-midtown south,18,0,5
alphabet city-midtown south,19,0,4
alphabet city-midtown south,20,0,9
alphabet city-midtown south,21,0,5
alphabet city-midtown south,22,0,14
alphabet city-midtown south,23,0,13
alphabet city-midwood,1,0,1
alphabet city-midwood,15,0,1
alphabet city-midwood,16,0,2
alphabet city-morningside heights,1,0,6
alphabet city-morningside heights,2,0,2
alphabet city-morningside heights,3,0,2
alphabet city-morningside heights,7,0,3
alphabet city-morningside heights,15,0,2
alphabet city-morningside heights,17,0,1
alphabet city-morningside heights,18,0,1
alphabet city-morningside heights,20,0,1
alphabet city-morningside heights,21,0,2
alphabet city-morningside heights,22,0,5
alphabet city-morningside heights,23,0,2
alphabet city-morrisania/melrose,0,0,2
alphabet city-morrisania/melrose,1,0,2
alphabet city-morrisania/melrose,2,0,1
alphabet city-morrisania/melrose,16,0,1
alphabet city-mott haven/port morris,4,0,1
alphabet city-mott haven/port morris,7,0,1
alphabet city-mott haven/port morris,9,0,1
alphabet city-mott haven/port morris,10,0,1
alphabet city-mott haven/port morris,16,0,1
alphabet city-murray hill,0,0,10
alphabet city-murray hill,1,0,10
alphabet city-murray hill,2,0,12
alphabet city-murray hill,3,0,7
alphabet city-murray hill,4,0,2
alphabet city-murray hill,5,0,5
alphabet city-murray hill,6,0,7
alphabet city-murray hill,7,0,12
alphabet city-murray hill,8,0,19
alphabet city-murray hill,9,0,12
alphabet city-murray hill,10,0,7
alphabet city-murray hill,11,0,9
alphabet city-murray hill,12,0,5
alphabet city-murray hill,13,0,6
alphabet city-murray hill,14,0,4
alphabet city-murray hill,15,0,6
alphabet city-murray hill,16,0,8
alphabet city-murray hill,17,0,1
alphabet city-murray hill,18,0,8
alphabet city-murray hill,19,0,8
alphabet city-murray hill,20,0,5
alphabet city-murray hill,21,0,12
alphabet city-murray hill,22,0,9
alphabet city-murray hill,23,0,20
alphabet city-newark airport,7,0,1
alphabet city-newark airport,13,0,1
alphabet city-old astoria,0,0,2
alphabet city-old astoria,2,0,1
alphabet city-old astoria,18,0,1
alphabet city-old astoria,20,0,1
alphabet city-old astoria,23,0,1
alphabet city-ozone park,4,0,1
alphabet city-ozone park,6,0,1
alphabet city-ozone park,11,0,1
alphabet city-ozone park,16,0,1
alphabet city-park slope,0,0,1
